Date,Building Number,Project Name,Address,Status,Url
08/31/2006,2006-010173,SINGLE FAMILY STICK BUILT,"3714 STILESBORO RD, KENNESAW GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11663&agencyCode=COBBCO&IsToShowInspection=
08/31/2006,2006-010172,BANNER,"2692 SANDY PLAINS RD, 1700, GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11662&agencyCode=COBBCO&IsToShowInspection=
08/31/2006,2006-010171,ADDITION,"2432 RENNY CT, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11661&agencyCode=COBBCO&IsToShowInspection=
08/31/2006,2006-010170,POWER USE,"750 SIX FLAGS RD, AUSTELL GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11660&agencyCode=COBBCO&IsToShowInspection=
08/31/2006,2006-010167,INT RENO,"4200 PACES FERRY RD, 228, ATLANTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11659&agencyCode=COBBCO&IsToShowInspection=
08/31/2006,2006-010166,AC REPLACEMENTS,"2999 WINDY HILL RD, MABLETON GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11658&agencyCode=COBBCO&IsToShowInspection=
08/31/2006,2006-010164,BANNER,"736 JOHNSON FERRY RD, A-5, GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11649&agencyCode=COBBCO&IsToShowInspection=
08/31/2006,2006-010163,BANNER,"4600 S WEST VILLAGE, SMYRNA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11648&agencyCode=COBBCO&IsToShowInspection=
08/31/2006,2006-010162,ROOFING,"3671 SOUTH POINT CT, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11647&agencyCode=COBBCO&IsToShowInspection=
08/31/2006,2006-010161,WATER HEATER,"2008 RIVERVIEW DR, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11646&agencyCode=COBBCO&IsToShowInspection=
08/31/2006,2006-010160,WATER HEATER,"3197 VALLEY VIEW DR, POWDER SPRINGS GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11645&agencyCode=COBBCO&IsToShowInspection=
08/31/2006,2006-010159,WATER HEATER,"3629 SE SOPE CREEK FARM, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11644&agencyCode=COBBCO&IsToShowInspection=
08/31/2006,2006-010158,WATER HEATER,"4798 FOREST WAY CT, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11643&agencyCode=COBBCO&IsToShowInspection=
08/31/2006,2006-010157,WATER HEATER,"3616 LONGFELLOW TRL, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11642&agencyCode=COBBCO&IsToShowInspection=
08/31/2006,2006-010156,WATER HEATER,"360 COLLEGIATE DR, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11641&agencyCode=COBBCO&IsToShowInspection=
08/31/2006,2006-010155,ROOFING,"2244 ROCK RIDGE RD, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11640&agencyCode=COBBCO&IsToShowInspection=
08/31/2006,2006-010154,ROOFING,"2981 SHILLINGFORD CT, MTTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11639&agencyCode=COBBCO&IsToShowInspection=
08/31/2006,2006-010153,WATER HEATER,"3154 PETITE FOREST DR, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11638&agencyCode=COBBCO&IsToShowInspection=
08/31/2006,2006-010152,WATER HEATER,"5335 MEMORIAL LN, P SPRINGS GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11637&agencyCode=COBBCO&IsToShowInspection=
08/31/2006,2006-010151,ROOFING,"1406 YATES AVE, GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11636&agencyCode=COBBCO&IsToShowInspection=
08/31/2006,2006-010150,WATER HEATER,"3351 OWENS BROOK WAY, KENNESAW GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11635&agencyCode=COBBCO&IsToShowInspection=
08/31/2006,2006-010149,ROOFING,"6045 HIGHVIEW DR, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11634&agencyCode=COBBCO&IsToShowInspection=
08/31/2006,2006-010148,ROOFING,"3817 JIM OWENS RD, KENNESAW GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11633&agencyCode=COBBCO&IsToShowInspection=
08/31/2006,2006-010147,ROOFING,"5147 LUCILLE AVE, ACWORTH GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11632&agencyCode=COBBCO&IsToShowInspection=
08/31/2006,2006-010146,FREESTANDING,"3065 CHASTAIN MEADOWS PKY, BLDG 100, 100, KENNESAW GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11631&agencyCode=COBBCO&IsToShowInspection=
08/31/2006,2006-010145,SIDING,"4774 BRENT CT, MABLETON GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11630&agencyCode=COBBCO&IsToShowInspection=
08/31/2006,2006-010144,FACE CHANGE,"2103 AUSTELL RD, AUSTELL GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11629&agencyCode=COBBCO&IsToShowInspection=
08/31/2006,2006-010143,WALL SIGN,"2505 CHASTAIN MEADOWS PKY, GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11628&agencyCode=COBBCO&IsToShowInspection=
08/31/2006,2006-010142,WATER HEATERS,"5243 BALDWIN LN, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11627&agencyCode=COBBCO&IsToShowInspection=
08/31/2006,2006-010141,HEAT,"3646 SOPE CREEK FARM, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11626&agencyCode=COBBCO&IsToShowInspection=
08/31/2006,2006-010140,HEAT,"3508 LAKESHORE DR, SMYRNA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11625&agencyCode=COBBCO&IsToShowInspection=
08/31/2006,2006-010139,HEAT,"3642 CHILDERS WAY, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11624&agencyCode=COBBCO&IsToShowInspection=
08/31/2006,2006-010138,HEAT,"2850 CARMAIN DR, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11623&agencyCode=COBBCO&IsToShowInspection=
08/31/2006,2006-010137,HEAT,"3843 SUNVIEW DR, ACWORTH GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11622&agencyCode=COBBCO&IsToShowInspection=
08/31/2006,2006-010136,HEAT,"80 MILLBROOK TRCE, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11621&agencyCode=COBBCO&IsToShowInspection=
08/30/2006,2006-010102,INTERIOR ONLY/MOVE IN,"690 JOHNSON FERRY RD, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=08BLD&capID2=00000&capID3=03485&agencyCode=COBBCO&IsToShowInspection=
08/30/2006,2006-010090,CONDO,"85 GRAMPIAN CT, 12, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07HST&capID2=00000&capID3=08429&agencyCode=COBBCO&IsToShowInspection=
08/30/2006,2006-010089,CONDO,"81 GRAMPIAN CT, 12, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07HST&capID2=00000&capID3=08428&agencyCode=COBBCO&IsToShowInspection=
08/30/2006,2006-010088,CONDO,"73 GRAMPIAN CT, 12, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07HST&capID2=00000&capID3=08427&agencyCode=COBBCO&IsToShowInspection=
08/30/2006,2006-010094,CONDO,"77 GRAMPIAN CT, 12, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07HST&capID2=00000&capID3=08426&agencyCode=COBBCO&IsToShowInspection=
08/30/2006,2006-010104,FREE STANDING,"6089 MABLETON PKY, MABLETON GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BLD&capID2=00000&capID3=02687&agencyCode=COBBCO&IsToShowInspection=
08/30/2006,2006-010079,SINGLE FAMILY STICK BUILT,"2129 BOYCE CIR, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=02932&agencyCode=COBBCO&IsToShowInspection=
08/30/2006,2006-010097,SINGLE FAMILY STICK BUILT,"334 JULIA DR, ACWORTH GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=02929&agencyCode=COBBCO&IsToShowInspection=
08/30/2006,2006-010125,REPERMIT FROM 0606176RB,"4752 JAMERSON FOREST PKY, MTTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=02928&agencyCode=COBBCO&IsToShowInspection=
08/30/2006,2006-010135,SINGLE FAMILY STICK BUILT,"2346 TAYSIDE XING, KENNESAW GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=02927&agencyCode=COBBCO&IsToShowInspection=
08/30/2006,2006-010134,SINGLE FAMILY STICK BUILT,"2978 OVALENE CT, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=02926&agencyCode=COBBCO&IsToShowInspection=
08/30/2006,2006-010106,SINGLE FAMILY STICK BUILT,"92 MILAM CREEK RD, POWDER CREEK RD GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=02916&agencyCode=COBBCO&IsToShowInspection=
08/30/2006,2006-010105,FREESTANDING/WALL,"2615 DALLAS HWY, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11711&agencyCode=COBBCO&IsToShowInspection=
08/30/2006,2006-010133,SINGLE FAMILY STICK BUILT,"2569 LAKEFIELD CIR, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11657&agencyCode=COBBCO&IsToShowInspection=
08/30/2006,2006-010132,REPERMIT,"1107 HAZELTINE LN, KENNESAW GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11656&agencyCode=COBBCO&IsToShowInspection=
08/30/2006,2006-010131,WATER HEATER,"5002 KINGSWOOD DR, ROSWELL GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11655&agencyCode=COBBCO&IsToShowInspection=
08/30/2006,2006-010130,WATER HEATER,"3596 DOWNING ST, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11654&agencyCode=COBBCO&IsToShowInspection=
08/30/2006,2006-010129,WATER HEATER,"1311 BUSTLING LN, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11653&agencyCode=COBBCO&IsToShowInspection=
08/30/2006,2006-010128,WATER HEATER,"1504 MILL CREEK CT, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11652&agencyCode=COBBCO&IsToShowInspection=
08/30/2006,2006-010127,SINGLE FAMILY STICK BUILT,"5947 VININGS VINTAGE WAY, MABLETON GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11651&agencyCode=COBBCO&IsToShowInspection=
08/30/2006,2006-010126,RETAINING WALL,"2312 HOLLY SPRINGS RD, MTTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11650&agencyCode=COBBCO&IsToShowInspection=
08/30/2006,2006-010124,WATER HEATER,"2229 SMOKE STONE CIR, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11620&agencyCode=COBBCO&IsToShowInspection=
08/30/2006,2006-010123,MOVE IN,"351 SIX FLAGS PKY, MABLETON GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11619&agencyCode=COBBCO&IsToShowInspection=
08/30/2006,2006-010122,subdivision,"825 JAMERSON RD, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11618&agencyCode=COBBCO&IsToShowInspection=
08/30/2006,2006-010121,POOL,"1139 BROGDON DR, POWDER SPRINGS GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11617&agencyCode=COBBCO&IsToShowInspection=
08/30/2006,2006-010120,POOL,"1496 UNCLE BEN DR, POWDER SPRINGS GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11616&agencyCode=COBBCO&IsToShowInspection=
08/30/2006,2006-010119,SINGLE FAMILY STICK BUILT,"676 KING SWORD CT, MABLETON GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11615&agencyCode=COBBCO&IsToShowInspection=
08/30/2006,2006-010118,SERVICE CHANGE,"2145 ROSWELL RD, 270, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11614&agencyCode=COBBCO&IsToShowInspection=
08/30/2006,2006-010117,BASEMENT,"5715 BROOKSTONE DR, ACWORTH GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11613&agencyCode=COBBCO&IsToShowInspection=
08/30/2006,2006-010116,MOVE IN,"3630 AUSTELL RD, 2, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11612&agencyCode=COBBCO&IsToShowInspection=
08/30/2006,2006-010115,REPERMIT FROM 0502523RB,"5575 TIMBER RIDGE RD, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11611&agencyCode=COBBCO&IsToShowInspection=
08/30/2006,2006-010114,HEAT REPLACEMENT,"2833 STACY CT, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11610&agencyCode=COBBCO&IsToShowInspection=
08/30/2006,2006-010113,AC REPLACEMENT,"121 DORAN AVE, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11609&agencyCode=COBBCO&IsToShowInspection=
08/30/2006,2006-010112,POOL,"2429 TALL TIMBERS TRL, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11608&agencyCode=COBBCO&IsToShowInspection=
08/30/2006,2006-010111,POWER USE,"390 BARRETT PKY, KENNESAW GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11607&agencyCode=COBBCO&IsToShowInspection=
08/30/2006,2006-010110,ENTRANCE LIGHTING,"0 MABLETON PKW/TWAIN CIR, GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11606&agencyCode=COBBCO&IsToShowInspection=
08/30/2006,2006-010109,SIGN LIGHTING,"0 CRESCENT PKY/CIRCLE 75, GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11605&agencyCode=COBBCO&IsToShowInspection=
08/30/2006,2006-010108,ENTRANCE LIGHTING,"0 CRESCENT PKY, ATLANTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11604&agencyCode=COBBCO&IsToShowInspection=
08/30/2006,2006-010107,SIGN LIGHTING,"0 CRESCENT PARK/HERODIAN WAY, ATLANTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11603&agencyCode=COBBCO&IsToShowInspection=
08/30/2006,2006-010103,SERVICE CHANGE,"3070 MARY DR, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11602&agencyCode=COBBCO&IsToShowInspection=
08/30/2006,2006-010096,CONDO,"69 GRAMPIAN CT, 12, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11601&agencyCode=COBBCO&IsToShowInspection=
08/30/2006,2006-010095,CONDO,"61 GRAMPIAN CT, 12, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11600&agencyCode=COBBCO&IsToShowInspection=
08/30/2006,2006-010101,REPERMIT FROM 0509960RB,"3290 LONG MEADOW PASS NW, ACWORTH GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11599&agencyCode=COBBCO&IsToShowInspection=
08/30/2006,2006-010100,SINGLE FAMILY STICK BUILT,"3952 COOKS FARM DR, KENNESAW GA",Certificate of Occupancy,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11598&agencyCode=COBBCO&IsToShowInspection=
08/30/2006,2006-010099,CONDO,"1251 GRAMPIAN PASS, 11, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11597&agencyCode=COBBCO&IsToShowInspection=
08/30/2006,2006-010098,SINGLE FAMILY STICK BUILT,"390 JULIA DR, ACWORTH GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11596&agencyCode=COBBCO&IsToShowInspection=
08/30/2006,2006-010093,CONDO,"1235 GRAMPIAN PASS, 11, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=11595&agencyCode=COBBCO&IsToShowInspection=
