Date,Building Number,Project Name,Address,Status,Url
09/29/2006,2006-011265,BUSINESS,"1600 PARKWOOD CIR, 400, ATLANTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BLD&capID2=00000&capID3=02729&agencyCode=COBBCO&IsToShowInspection=
09/29/2006,2006-011248,STORAGE BLDG,"1268 EVERWOOD DR, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=02805&agencyCode=COBBCO&IsToShowInspection=
09/29/2006,2006-011262,SINGLE FAMILY STICK BUILT,"1735 HIGH TRL, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=02804&agencyCode=COBBCO&IsToShowInspection=
09/29/2006,2006-011264,DEMO,"2963 COBB PKY, ATLANTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=12579&agencyCode=COBBCO&IsToShowInspection=
09/29/2006,2006-011263,SINGLE FAMILY STICK BUILT,"1603 GAYLOR ST, SMYRNA GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=12578&agencyCode=COBBCO&IsToShowInspection=
09/29/2006,2006-011273,ADDITION,"1766 OLIVE SPRINGS RD, MARIETTA GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=12556&agencyCode=COBBCO&IsToShowInspection=
09/29/2006,2006-011272,WALL SIGN,"2145 ROSWELL RD, 265, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=12555&agencyCode=COBBCO&IsToShowInspection=
09/29/2006,2006-011271,ELECTRIC,"750 SMITHSTONE RD, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=12554&agencyCode=COBBCO&IsToShowInspection=
09/29/2006,2006-011270,MOVE IN,"2800 CANTON RD, 740, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=12553&agencyCode=COBBCO&IsToShowInspection=
09/29/2006,2006-011269,BARN,"627 FRIENDSHIP CHURCH RD, P SPRINGS GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=12552&agencyCode=COBBCO&IsToShowInspection=
09/29/2006,2006-011268,STORAGE BLDG,"713 SLATER MILL CT, MARIETTA GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=12551&agencyCode=COBBCO&IsToShowInspection=
09/29/2006,2006-011267,MOVE IN,"3630 AUSTELL RD, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=12550&agencyCode=COBBCO&IsToShowInspection=
09/29/2006,2006-011266,BASEMENT FINISH,"3893 FORT TRL, ROSWELL GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=12549&agencyCode=COBBCO&IsToShowInspection=
09/29/2006,2006-011261,ELECTRIC,"3250 AUSTELL RD, A-6, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=12548&agencyCode=COBBCO&IsToShowInspection=
09/29/2006,2006-011260,ELECTRIC,"3250 AUSTELL RD, B-10, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=12547&agencyCode=COBBCO&IsToShowInspection=
09/29/2006,2006-011259,CAMPER COVER,"3371 FAWN TRL, MTTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=12546&agencyCode=COBBCO&IsToShowInspection=
09/29/2006,2006-011258,ADDITION,"4990 MCPHERSON DR, ROSWELL GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=12545&agencyCode=COBBCO&IsToShowInspection=
09/29/2006,2006-011257,ENCLOSER,"1611 WILDWOOD RD, MARIETTA GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=12544&agencyCode=COBBCO&IsToShowInspection=
09/29/2006,2006-011256,FRONT PORCH,"3250 BRANDYWINE PL, MARIETTA GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=12543&agencyCode=COBBCO&IsToShowInspection=
09/29/2006,2006-011255,ELECTRIC,"504 HARRISON WAY, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=12542&agencyCode=COBBCO&IsToShowInspection=
09/29/2006,2006-011254,BSMT FINISH,"730 LAURA DR, 1-B, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=12541&agencyCode=COBBCO&IsToShowInspection=
09/29/2006,2006-011253,SPDS,"0 JAMERSON/CANTON, GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=12540&agencyCode=COBBCO&IsToShowInspection=
09/29/2006,2006-011252,FIRE DAMAGE,"1670 CEDAR BLUFF WAY, MARIETTA GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=12539&agencyCode=COBBCO&IsToShowInspection=
09/29/2006,2006-011251,BANNER,"3451 NW COBB PKY, 11, ACWORTH GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=12538&agencyCode=COBBCO&IsToShowInspection=
09/29/2006,2006-011250,WALL SIGN,"3451 NW COBB PKY, 11, ACWORTH GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=12537&agencyCode=COBBCO&IsToShowInspection=
09/29/2006,2006-011249,SUBDIVISION,"3305 LOST MILL TRCE, GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=12536&agencyCode=COBBCO&IsToShowInspection=
09/29/2006,2006-011247,CONCRETE SLAB,"2869 CARMAIN DR, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=12535&agencyCode=COBBCO&IsToShowInspection=
09/29/2006,2006-011246,GARAGE DOORS,"2179 ROCKWOOD DR, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=12534&agencyCode=COBBCO&IsToShowInspection=
09/29/2006,2006-011245,wall sign,"1429 TERRELL MILL RD, GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=12533&agencyCode=COBBCO&IsToShowInspection=
09/29/2006,2006-011244,WALL,"1860 CALLAWAY RIDGE DR, KENNESAW GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=12532&agencyCode=COBBCO&IsToShowInspection=
09/29/2006,2006-011243,SERVICE CHANGE,"4895 S ATLANTA RD, B-2, SMYRNA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=12531&agencyCode=COBBCO&IsToShowInspection=
09/29/2006,2006-011242,SERVICE CHANGE,"4895 S ATLANTA RD, B-1, SMYRNA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=12530&agencyCode=COBBCO&IsToShowInspection=
09/29/2006,2006-011241,SINGLE FAMILY STICK BUILT,"2140 CHEYANNE DR, MABLETON GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=12529&agencyCode=COBBCO&IsToShowInspection=
09/29/2006,2006-011240,UPGRADE,"4895 S ATLANTA RD, A, SMYRNA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=12528&agencyCode=COBBCO&IsToShowInspection=
09/29/2006,2006-011239,RETAINING,"1310 TAMARACK LAKES DR, POWDER SPRINGS GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=12527&agencyCode=COBBCO&IsToShowInspection=
09/28/2006,2006-011192,CONDO,"2311 CHIMNEY COTTAGES CIR, 8, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=08BMU&capID2=00000&capID3=21264&agencyCode=COBBCO&IsToShowInspection=
09/28/2006,2006-011189,RENOVATION,"2450 GALLERIA PKY, ATLANTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BLD&capID2=00000&capID3=02727&agencyCode=COBBCO&IsToShowInspection=
09/28/2006,2006-011205,RENOVATION,"400 BARRETT PKY, 7012, KENNESAW GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BLD&capID2=00000&capID3=02726&agencyCode=COBBCO&IsToShowInspection=
09/28/2006,2006-011185,SINGLE FAMILY STICK BUILT,"1582 BUNGALOW PARK LN, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=02815&agencyCode=COBBCO&IsToShowInspection=
09/28/2006,2006-011213,SINGLE FAMILY STICK BUILT,"6783 WINDING WADE TRL, AUSTELL GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=02814&agencyCode=COBBCO&IsToShowInspection=
09/28/2006,2006-011212,DEMO,"4721 HILLTOP DR, ACWORTH GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=02813&agencyCode=COBBCO&IsToShowInspection=
