Date,Building Number,Project Name,Address,Status,Url
05/22/2006,2006-005830,CONDO,"2221 GROVE VALLEY WAY, 1, POWDER SPRINGS GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07HST&capID2=00000&capID3=09075&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005829,CONDO,"2217 GROVE VALLEY WAY, 1, POWDER SPRINGS GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07HST&capID2=00000&capID3=09074&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005828,CONDO,"2213 GROVE VALLEY WAY, 1, POWDER SPRINGS GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07HST&capID2=00000&capID3=09073&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005827,CONDO,"2209 GROVE VALEY WAY, 1, POWDER SPRINGS GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07HST&capID2=00000&capID3=09072&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005774,CONDO,"3150 WOODWALK DR BLDG 100, 1206, ATLANTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07HST&capID2=00000&capID3=09071&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005779,CONDO,"3150 WOODWALK DR BLDG 100, 1104, ATLANTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07HST&capID2=00000&capID3=09062&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005796,CONDO,"3150 WOODWALK DR BLDG 100, 1407, ATLANTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07HST&capID2=00000&capID3=09061&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005805,CONDO,"3150 WOODWALK DR BLDG 100, 1409, ATLANTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07HST&capID2=00000&capID3=09060&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005840,CONDO,"2103 WEST VILLAGE XING, SMYRNA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07HST&capID2=00000&capID3=09059&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005839,CONDO,"2109 WEST VILLAGE XING, SMYRNA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07HST&capID2=00000&capID3=09058&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005838,CONDO,"2115 WEST VILLAGE XING, SMYRNA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07HST&capID2=00000&capID3=09057&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005837,CONDO,"2121 WEST VILLAGE XING, SMYRNA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07HST&capID2=00000&capID3=09056&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005836,CONDO,"2127 WEST VILLAGE XING, SMYRNA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07HST&capID2=00000&capID3=09055&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005799,CONDO,"3150 WOODWALK DR BLDG 100, 1403, ATLANTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07HST&capID2=00000&capID3=09054&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005807,CONDO,"3150 WOODWALK DR BLDG 100, 1401, ATLANTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07HST&capID2=00000&capID3=09053&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005806,WATER HEATER,"2695 COUNTY LINE RD, ACWORTH GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06750&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005798,WATER HEATER,"950 BREAM CT, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06749&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005797,CONDO,"3150 WOODWALK DR BLDG 100, 1405, ATLANTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06748&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005835,SINGLE FAMILY STICK BUILT,"656 KINGSWORD CT, KENNESAW GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06682&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005834,SINGLE FAMILY STICK BUILT,"630 EXCALIBUR CT, POWDER SPRINGS GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06681&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005833,IRRIGATION SYSTEM,"0 STILESBORO/DAVIS, GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06680&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005832,SINGLE FAMILY STICK BUILT,"5168 CENTENNIAL CREEK VW, ACWORTH GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06679&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005831,DEMO,"2975 ROSWELL RD, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06678&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005804,WATER HEATER,"4196 SUMMIT WAY, 29E, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06677&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005803,CONDO,"3150 WOODWALK DR, 1301, ATLANTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06676&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005802,WATER HEATER,"667 SERRAMONTE DR, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06675&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005801,CONDO,"3150 WOODWALK DR, 1309, ATLANTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06674&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005800,CONDO,"3150 WOODWALK DR BLDG 100, 1106, ATLANTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06673&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005795,WATER HEATER,"3447 NORTH COOK RD, POWDER SPRINGS GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06672&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005778,CONDO,"3150 WOODWALK DR BLDG 100, 1108, ATLANTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06671&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005845,SINGLE FAMILY STICK BUILT,"4245 DEFOORS FARM TRL, POWDER SPRINGS GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06636&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005844,SINGLE FAMILY STICK BUILT,"6229 HUNTINGTON RIDGE RD, MABLETON GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06635&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005843,STORAGE BLDG,"4538 RUGOSA WAY, AUSTELL GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06634&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005842,STORM DAMAGE REPAIR,"4610 PINE HARBOR CT, KENNESAW GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06633&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005841,RENOVATION,"3330 CUMBERLAND BLVD, 125, ATLANTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06632&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005826,MOVE IN,"2022 POWERS FERRY RD, 110, ATLANTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06631&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005825,ADDITION,"201 SENTINEL PL, MARIETTA GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06630&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005824,SINGLE FAMILY STICK BUILT,"4095 COOKS FARM DR, KENNESAW GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06629&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005823,ELECTRIC,"771 ACWORTH DUE WEST RD, KENNESAW GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06628&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005822,ADDITION,"210 INTERSTATE NORTH PKY, 100, ATLANTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06627&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005821,ADDITION,"4550 BURNT HICKORY RD, MARIETTA GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06626&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005820,RENOVATIONS,"3950 AUSTELL RD, AUSTELL GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06625&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005819,RENOVATION,"200 INTERSTATE NORTH PKW, ATLANTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06624&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005818,PLUMBING,"2970 SUTTON GLEN, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06623&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005817,PLUMBING,"4351 HALIFAX TER, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06622&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005816,SINGLE FAMILY STICK BUILT,"5758 MITCHELL CHASE TRL, MABLETON GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06621&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005815,ELECTRIC,"1574 BULLARD RD, POWDER SPRINGS GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06620&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005814,banner,"4401 SHALLOWFORD, GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06619&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005813,CONDO,"3150 WOODWALK DR BLDG 100, 1201, ATLANTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06618&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005812,WATER HEATER,"1665 STODDARD CIR, KENN GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06617&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005811,CONDO,"3150 WOODWALK DR BLDG 100, 1209, ATLANTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06616&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005810,WATER HEATER,"5512 CLIPPER BAY DR, POWDER SPRINGS GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06615&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005809,CONDO,"3150 WOODWALK DR BLDG 100, 1101, ATLANTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06614&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005808,CONDO,"3150 WOODWALK DR BLDG 100, 1109, ATLANTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06613&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005792,CONDO,"3150 WOODWALK DR BLDG 100, 1303, ATLANTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06612&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005791,CONDO,"3150 WOODWALK DR BLDG 100, 1305, ATLANTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06611&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005790,CONDO,"3150 WOODWALK DR BLDG 100, 1307, ATLANTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06610&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005789,CONDO,"3150 WOODWALK DR BLDG 100, 1304, ATLANTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06609&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005788,CONDO,"3150 WOODWALK DR BLDG 100, 1308, ATLANTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06608&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005784,CONDO,"3150 WOODWALK DR BLDG 100, 1204, ATLANTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06607&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005782,CONDO,"3150 WOODWALK DR BLDG 100, 1103, ATLANTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06606&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005781,CONDO,"3150 WOODWALK DR BLDG 100, 1105, ATLANTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06605&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005780,CONDO,"3150 WOODWALK DR BLDG 100, 1107, ATLANTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06604&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005775,WATER HEATER,"4441 SMOKE STONE CT, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06603&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005773,CONDO,"3150 WOODWALK DR BLDG 100, 1402, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06601&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005772,WATER HEATER,"4844 TREVOR CT, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06600&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005771,CONDO,"3150 WOODWALK DR BLDG 100, 1410, ATLANTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06599&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005770,WATER HEATER,"1772 ASCOT RUN, ACWORTH GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06598&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005769,CONDO,"3150 WOODWALK DR BLDG 100, 1302, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06597&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005768,CONDO,"3150 WOODWALK DR BLDG 100, 1310, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06596&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005767,WATER HEATER,"1529 WOOD VALLEY DR, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06595&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005766,WATER HEATER,"4668 BISHOP LAKE RD, 5H, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06594&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005765,WATER HEATER,"4317 ARBOR BRIDGE CT, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06593&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005764,RENOVATION,"1100 CIRCLE 75 PKY, 500, ATLANTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06592&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005763,SINGLE FAMILY STICK BUILT,"285 THUNDERBIRD TRCE, MARIETTA GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06591&agencyCode=COBBCO&IsToShowInspection=
05/22/2006,2006-005762,RENOVATION,"900 CIRCLE 75 PKY, 202, ATLANTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06590&agencyCode=COBBCO&IsToShowInspection=
05/19/2006,2006-005723,CONDO,"2275 NOTTLEY DR, 1, KENNESAW GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=08BMU&capID2=00000&capID3=21616&agencyCode=COBBCO&IsToShowInspection=
05/19/2006,2006-005719,CONDO,"2277 NOTTLEY DR, 1, KENNESAW GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=08BMU&capID2=00000&capID3=21615&agencyCode=COBBCO&IsToShowInspection=
05/19/2006,2006-005718,CONDO,"2279 NOTTLEY DR, 1, KENNESAW GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=08BMU&capID2=00000&capID3=21614&agencyCode=COBBCO&IsToShowInspection=
05/19/2006,2006-005717,CONDO,"2283 NOTTLEY DR, 1, KENNESAW GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=08BMU&capID2=00000&capID3=21613&agencyCode=COBBCO&IsToShowInspection=
05/19/2006,2006-005715,CONDO,"2287 NOTTLEY DR, 1, KENNESAW GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=08BMU&capID2=00000&capID3=21612&agencyCode=COBBCO&IsToShowInspection=
05/19/2006,2006-005721,CONDO,"2281 NOTTLEY DR, 1, KENNESAW GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=08BMU&capID2=00000&capID3=21611&agencyCode=COBBCO&IsToShowInspection=
05/19/2006,2006-005720,CONDO,"2285 NOTTLEY DR, 1, KENNESAW GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=08BLD&capID2=00000&capID3=03165&agencyCode=COBBCO&IsToShowInspection=
05/19/2006,2006-005712,SINGLE FAMILY STICK BUILT,"2260 SE OLD SEWELL RD, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=09320&agencyCode=COBBCO&IsToShowInspection=
05/19/2006,2006-005722,SINGLE FAMILY STICK BUILT,"4535 CALLAWAY CREST DR, KENNESAW GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06602&agencyCode=COBBCO&IsToShowInspection=
05/19/2006,2006-005761,ELEC,"0 POST OAK TRITT @ PONDSIDE PL, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06589&agencyCode=COBBCO&IsToShowInspection=
05/19/2006,2006-005760,DEMO,"2904 SEWELL MILL RD, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06588&agencyCode=COBBCO&IsToShowInspection=
05/19/2006,2006-005759,POOL,"3912 SAVANNAH RDG, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06587&agencyCode=COBBCO&IsToShowInspection=
05/19/2006,2006-005758,SINGLE FAMILY STICK BUILT,"1928 PADDOCK PATH, ACWORTH GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06586&agencyCode=COBBCO&IsToShowInspection=
05/19/2006,2006-005757,MOVE IN,"1000 JOHNSON FERRY RD, B-130, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06585&agencyCode=COBBCO&IsToShowInspection=
05/19/2006,2006-005756,FREESTANDING,"210 TOWN PARK DR, GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06584&agencyCode=COBBCO&IsToShowInspection=
05/19/2006,2006-005755,RENOVATION,"1000 JOHNSON FERRY RD, 115, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06583&agencyCode=COBBCO&IsToShowInspection=
05/19/2006,2006-005754,MEDIA ROOM,"3972 BLUSTERY WAY, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06582&agencyCode=COBBCO&IsToShowInspection=
05/19/2006,2006-005753,ELECTRIC,"4198 WESLEY CHAPEL RD, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06581&agencyCode=COBBCO&IsToShowInspection=
05/19/2006,2006-005752,ELECTRIC,"0 JOHNSON FERRY RD, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=06580&agencyCode=COBBCO&IsToShowInspection=
