Date,Building Number,Project Name,Address,Status,Url
10/31/2007,2007-011885,ANTENNA CO-LOCATION/CAB,"3393 CANTON RD, MARIETTA GA",Certificate of Completion,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BLD&capID2=00000&capID3=00374&agencyCode=COBBCO&IsToShowInspection=
10/31/2007,2007-011888,NEW TENANT-INTERIOR RENO,"320 INTERSTATE NORTH PKY, 400, ATLANTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BLD&capID2=00000&capID3=00373&agencyCode=COBBCO&IsToShowInspection=
10/31/2007,2007-011892,ELEC,"3590 CARSON LN, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BLD&capID2=00000&capID3=00372&agencyCode=COBBCO&IsToShowInspection=
10/31/2007,2007-011891,ANTENNA CO-LOCATION/CAB,"2364 POWDER SPRINGS RD, MARIETTA GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BLD&capID2=00000&capID3=00371&agencyCode=COBBCO&IsToShowInspection=
10/31/2007,2007-011890,ANTENNA CO-LOCATION/CAB,"2637 AUSTELL RD, MARIETTA GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BLD&capID2=00000&capID3=00370&agencyCode=COBBCO&IsToShowInspection=
10/31/2007,2007-011905,FREESTANDING SIGN,"0 CHURCH ST & WHITE OAK ST, GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BLD&capID2=00000&capID3=00369&agencyCode=COBBCO&IsToShowInspection=
10/31/2007,2007-011910,WALL SIGNS,"2000 POWERS FERRY RD, MARIETTA GA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BLD&capID2=00000&capID3=00368&agencyCode=COBBCO&IsToShowInspection=
10/31/2007,2007-011909,WALL SIGN,"390 ERNEST BARRETT PKY, A-2, KENNESAW GA 30144 GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BLD&capID2=00000&capID3=00367&agencyCode=COBBCO&IsToShowInspection=
10/31/2007,2007-011917,ANTENNA CO-LOCATION/CAB,"700 VETERANS MEMORIAL HWY, MABLETON GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BLD&capID2=00000&capID3=00366&agencyCode=COBBCO&IsToShowInspection=
10/31/2007,2007-011895,REFEED POLE,"2550 SANDY PLAINS RD, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BLD&capID2=00000&capID3=00365&agencyCode=COBBCO&IsToShowInspection=
10/31/2007,2007-011894,ANTENNA CO-LOCATION/CAB,"1000 EASTSIDE DR, MARIETTA GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BLD&capID2=00000&capID3=00364&agencyCode=COBBCO&IsToShowInspection=
10/31/2007,2007-011893,BASEMENT FINISH,"6022 QUEENS RIVER DR, 15A, MABLETON GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=08699&agencyCode=COBBCO&IsToShowInspection=
10/31/2007,2007-011916,SINGLE FAMILY STICK BUILT,"1761 SHADY HILL RD, COBB COUNTY GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=08698&agencyCode=COBBCO&IsToShowInspection=
10/31/2007,2007-011915,REPERMIT FROM 0706724RB,"6000 OAKDALE RD, MABLETON GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=08697&agencyCode=COBBCO&IsToShowInspection=
10/31/2007,2007-011908,TERMITE DAMAGE,"4523 ASHMORE CIR, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=08696&agencyCode=COBBCO&IsToShowInspection=
10/31/2007,2007-011907,GUTTERS,"1621 WOODFALL CT, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=08695&agencyCode=COBBCO&IsToShowInspection=
10/31/2007,2007-011906,WINDOWS,"4506 HIGH GROVE CT, ACWORTH GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=08694&agencyCode=COBBCO&IsToShowInspection=
10/31/2007,2007-011904,CARPORT ENCLOSER,"2880 VILLAGE DR, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=08693&agencyCode=COBBCO&IsToShowInspection=
10/31/2007,2007-011903,WINDOWS,"4506 HIGH GROVE CT, ACWORTH GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=08692&agencyCode=COBBCO&IsToShowInspection=
10/31/2007,2007-011902,WINDOWS,"2541 BETHANY LN, POWDER SPRINGS GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=08691&agencyCode=COBBCO&IsToShowInspection=
10/31/2007,2007-011901,WINDOWS,"4320 OKLAHOMA WAY, 13H, KENNESAW GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=08690&agencyCode=COBBCO&IsToShowInspection=
10/31/2007,2007-011900,WINDOWS,"3062 WENDMEAD PL, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=08689&agencyCode=COBBCO&IsToShowInspection=
10/31/2007,2007-011899,WINDOWS,"665 RIVER KNOLL DR, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=08688&agencyCode=COBBCO&IsToShowInspection=
10/31/2007,2007-011898,ROOF,"680 TAYLOR DR, SMYRNA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=08687&agencyCode=COBBCO&IsToShowInspection=
10/31/2007,2007-011897,SIDING,"4228 HIGHBORNE DR, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=08686&agencyCode=COBBCO&IsToShowInspection=
10/31/2007,2007-011896,ROOF,"1621 WOODFALL CT, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=08685&agencyCode=COBBCO&IsToShowInspection=
10/31/2007,2007-011889,REPERMIT FROM 0611228RB,"420 WARNER ST, MARIETTA GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=08684&agencyCode=COBBCO&IsToShowInspection=
10/31/2007,2007-011887,RENOVATIONS,"744 SHARP MOUNTAIN CRK, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=08683&agencyCode=COBBCO&IsToShowInspection=
10/31/2007,2007-011883,REMODEL,"3899 VINYARD TRCE, MARIETTA GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=08682&agencyCode=COBBCO&IsToShowInspection=
10/31/2007,2007-011882,REPERMIT,"3830 RANDALL FARM RD, ATLANTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=08681&agencyCode=COBBCO&IsToShowInspection=
10/31/2007,2007-011880,BASEMENT FINISH,"2033 ANDERSON DR, SMYRNA GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=08680&agencyCode=COBBCO&IsToShowInspection=
10/31/2007,2007-011879,HEAT,"803 MOONLIT LN, ACWORTH GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=08679&agencyCode=COBBCO&IsToShowInspection=
10/31/2007,2007-011876,HEAT,"2303 CUMBERLAND CT, SMYRNA GA",Cancelled,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=08678&agencyCode=COBBCO&IsToShowInspection=
10/30/2007,2007-011826,NEW TENANT-INTERIOR RENO,"1355 EAST WEST CONNECTOR, A-2, AUSTELL GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=08BLD&capID2=00000&capID3=03179&agencyCode=COBBCO&IsToShowInspection=
10/30/2007,2007-011860,NEW TENANT MOVE-IN,"1148 JVL CT, 110, MARIETTA GA 30066 GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=08BLD&capID2=00000&capID3=03178&agencyCode=COBBCO&IsToShowInspection=
10/30/2007,2007-011871,SINGLE FAMILY STICK BUILT,"1325 BUCKNER RD, MABLETON GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=08BHM&capID2=00000&capID3=00658&agencyCode=COBBCO&IsToShowInspection=
10/30/2007,2007-011874,SINGLE FAMILY STICK BUILT,"4025 SOUTHDOWN LN, KENNESAW GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=08BHM&capID2=00000&capID3=00657&agencyCode=COBBCO&IsToShowInspection=
10/30/2007,2007-011873,SINGLE FAMILY STICK BUILT,"1235 STONECROFT WAY, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=08BHM&capID2=00000&capID3=00656&agencyCode=COBBCO&IsToShowInspection=
10/30/2007,2007-011869,POOL,"5493 LOWER ROSWELL RD, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=08BHM&capID2=00000&capID3=00655&agencyCode=COBBCO&IsToShowInspection=
10/30/2007,2007-011868,BARRIER,"5493 LOWER ROSWELL RD, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=08BHM&capID2=00000&capID3=00654&agencyCode=COBBCO&IsToShowInspection=
10/30/2007,2007-011857,SINGLE FAMILY STICK BUILT,"5246 CENTENNIAL HILL DR, ACWORTH GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=08BHM&capID2=00000&capID3=00653&agencyCode=COBBCO&IsToShowInspection=
10/30/2007,2007-011854,SINGLE FAMILY STICK BUILT,"2423 CENTENNIAL HILL WAY, ACWORTH GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=08BHM&capID2=00000&capID3=00652&agencyCode=COBBCO&IsToShowInspection=
10/30/2007,2007-011819,RETAINING WALL,"2161 CEDAR FORKS DR, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=08BHM&capID2=00000&capID3=00650&agencyCode=COBBCO&IsToShowInspection=
10/30/2007,2007-011835,FREESTANDING SIGN,"4160 SE ATLANTA  RD, GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BLD&capID2=00000&capID3=00382&agencyCode=COBBCO&IsToShowInspection=
10/30/2007,2007-011838,NEW TENANT-INTERIOR RENO,"400 INTERSTATE NORTH PKY, 1050, ATLANTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BLD&capID2=00000&capID3=00381&agencyCode=COBBCO&IsToShowInspection=
10/30/2007,2007-011853,WALL SIGNS,"745 CHASTAIN RD, KENNESAW GA 30144 GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BLD&capID2=00000&capID3=00380&agencyCode=COBBCO&IsToShowInspection=
10/30/2007,2007-011858,BANNER PERMIT,"2140 DALLAS HIGHWAY, MARIETTA GA 30064 GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BLD&capID2=00000&capID3=00379&agencyCode=COBBCO&IsToShowInspection=
10/30/2007,2007-011856,INTERIOR RENOVATION,"3065 RIVERWOOD PKY, 200, ATLANTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BLD&capID2=00000&capID3=00377&agencyCode=COBBCO&IsToShowInspection=
10/30/2007,2007-011862,ELEC,"1723 MCCOLLUM PKY, KENNESAW GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BLD&capID2=00000&capID3=00376&agencyCode=COBBCO&IsToShowInspection=
10/30/2007,2007-011867,NEW TENANT - MOVE IN,"2241 AKERS MILL RD, B, ATLANTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BLD&capID2=00000&capID3=00375&agencyCode=COBBCO&IsToShowInspection=
10/30/2007,2007-011875,SINGLE FAMILY STICK BULIT,"4045 SOUTHDOWN LN, KENNESAW GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=08677&agencyCode=COBBCO&IsToShowInspection=
10/30/2007,2007-011872,RETAINING WALL,"2557 CHIMNEY SPRINGS DR, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=08676&agencyCode=COBBCO&IsToShowInspection=
10/30/2007,2007-011870,REPERMIT FROM 0706881RB,"988 THOUSAND OAKS BND, 619 A, KENNESAW GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=08675&agencyCode=COBBCO&IsToShowInspection=
10/30/2007,2007-011866,SCREEN PORCH,"2088 HAVERHILL DR, MARIETTA GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=08674&agencyCode=COBBCO&IsToShowInspection=
10/30/2007,2007-011865,REPERMIT FROM 0708886RB,"2443 WISTFUL WAY, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=08673&agencyCode=COBBCO&IsToShowInspection=
10/30/2007,2007-011864,PLUMBING,"4556 WENDEN LN, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=08672&agencyCode=COBBCO&IsToShowInspection=
10/30/2007,2007-011863,PLUMBING,"2306 OCTOBER CT, 57A, ACWORTH GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=08671&agencyCode=COBBCO&IsToShowInspection=
10/30/2007,2007-011861,BSMT,"3990 CHAPEL GROVE DR, ROSWELL GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=08670&agencyCode=COBBCO&IsToShowInspection=
10/30/2007,2007-011859,SINGLE FAMILY STICK BUILT,"1972 GRANITE MILL RD, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=08669&agencyCode=COBBCO&IsToShowInspection=
10/30/2007,2007-011855,SINGLE FAMILY STICK BUILT,"2435 CENTENNIAL HILL WAY, ACWORTH GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=08668&agencyCode=COBBCO&IsToShowInspection=
10/30/2007,2007-011852,DECK,"2832 TALIMORE CT, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=08667&agencyCode=COBBCO&IsToShowInspection=
10/30/2007,2007-011851,DEMO,"858 BUCKNER RD, MABLETON GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=08666&agencyCode=COBBCO&IsToShowInspection=
10/30/2007,2007-011850,REPERMIT,"2171 MEADOWIND LN, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=08665&agencyCode=COBBCO&IsToShowInspection=
10/30/2007,2007-011849,HEAT,"2263 ASHTON PL, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=08664&agencyCode=COBBCO&IsToShowInspection=
10/30/2007,2007-011848,HEAT,"2440 LITTLE JOHN TRL, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=08663&agencyCode=COBBCO&IsToShowInspection=
10/30/2007,2007-011847,HEAT,"1368 VELVET CREEK CT, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=08662&agencyCode=COBBCO&IsToShowInspection=
10/30/2007,2007-011846,HEAT,"4057 TRITT HOMESTEAD DR, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=08661&agencyCode=COBBCO&IsToShowInspection=
10/30/2007,2007-011845,HEAT,"1901 WOODMONT CT, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=08660&agencyCode=COBBCO&IsToShowInspection=
10/30/2007,2007-011844,REPERMIT FROM 0607768RB,"2231 ELLIS WALK DR, KENNESAW GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=08659&agencyCode=COBBCO&IsToShowInspection=
10/30/2007,2007-011843,HEAT,"4441 DOBBS XING, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=08658&agencyCode=COBBCO&IsToShowInspection=
10/30/2007,2007-011842,FRONT PORCH,"4050 BRADBURY DR, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=08657&agencyCode=COBBCO&IsToShowInspection=
10/30/2007,2007-011841,OUTSIDE FIREPLACE & PATIO,"2039 LANCE CT, MARIETTA GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=08656&agencyCode=COBBCO&IsToShowInspection=
10/30/2007,2007-011840,HEAT,"140 WORTHINGTON DR, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=08655&agencyCode=COBBCO&IsToShowInspection=
10/30/2007,2007-011839,HEAT,"2555 HOLLY CREEK DR, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=08654&agencyCode=COBBCO&IsToShowInspection=
10/30/2007,2007-011837,HEAT,"1810 ASHBOROUGH RD, MARIETTA GA",Cancelled,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=08653&agencyCode=COBBCO&IsToShowInspection=
10/30/2007,2007-011836,DEMO,"2731 MATHEWS ST, SMYRNA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=08652&agencyCode=COBBCO&IsToShowInspection=
10/30/2007,2007-011825,HEAT,"5554 WOODBERRY CIR, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=08650&agencyCode=COBBCO&IsToShowInspection=
10/30/2007,2007-011824,HEAT,"1665 LITTLE WILLEO RD, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=08649&agencyCode=COBBCO&IsToShowInspection=
10/30/2007,2007-011823,HEAT,"618 BELMONT CREST DR, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=08648&agencyCode=COBBCO&IsToShowInspection=
10/30/2007,2007-011822,HEAT,"154 ADMIRAL WAY, MABLETON GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=08647&agencyCode=COBBCO&IsToShowInspection=
10/30/2007,2007-011821,WATER HEATER,"751 BAYLISS DR, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=08646&agencyCode=COBBCO&IsToShowInspection=
10/30/2007,2007-011820,HEAT,"4781 HILL CT, ROSWELL GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=08645&agencyCode=COBBCO&IsToShowInspection=
10/30/2007,2007-011834,HEAT,"610 DAHLIA WAY, 21G, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=08644&agencyCode=COBBCO&IsToShowInspection=
10/30/2007,2007-011833,HEAT,"1570 COOKS POND DR, POWDER SPRINGS GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=07BHM&capID2=00000&capID3=08643&agencyCode=COBBCO&IsToShowInspection=
