Date,Building Number,Project Name,Address,Status,Url
01/30/2006,2006-001009,BSMT,"3320 HIGH NOON TIDE WAY, ACWORTH GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=01105&agencyCode=COBBCO&IsToShowInspection=
01/30/2006,2006-001008,ELEC,"771 ACWORTH DUE WEST RD, KENNESAW GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=01104&agencyCode=COBBCO&IsToShowInspection=
01/30/2006,2006-001007,DEMO,"1957 SOUTH COBB DR, SMYRNA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=01103&agencyCode=COBBCO&IsToShowInspection=
01/30/2006,2006-001006,REPERMIT,"279 EAST VALLEY DR, MARIETTA GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=01102&agencyCode=COBBCO&IsToShowInspection=
01/30/2006,2006-001005,INTERIOR LINES,"914 EDGEWATER CIR, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=01101&agencyCode=COBBCO&IsToShowInspection=
01/30/2006,2006-001004,REPERMIT FROM 0511784RB,"4647 LEHIGH DR, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=01100&agencyCode=COBBCO&IsToShowInspection=
01/30/2006,2006-001003,BANNER,"3431 ERNEST BARRETT PKY, GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=01099&agencyCode=COBBCO&IsToShowInspection=
01/30/2006,2006-001002,CONDO,"743 PECAN KNOLL DR, 5, MAREITTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=01098&agencyCode=COBBCO&IsToShowInspection=
01/30/2006,2006-001001,CONDO,"741 PECAN KNOLL DR, 5, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=01097&agencyCode=COBBCO&IsToShowInspection=
01/30/2006,2006-001000,CONDO,"739 PECAN KNOLL DR, 5, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=01096&agencyCode=COBBCO&IsToShowInspection=
01/30/2006,2006-000999,CONDO,"737 PECAN KNOLL DR, 5, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=01095&agencyCode=COBBCO&IsToShowInspection=
01/30/2006,2006-000998,POOL,"2117 ROCKY FALLS CT, KENNESAW GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=01094&agencyCode=COBBCO&IsToShowInspection=
01/30/2006,2006-000997,POOL,"1682 VALOR RIDGE DR, KENN GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=01093&agencyCode=COBBCO&IsToShowInspection=
01/30/2006,2006-000996,POOL,"2730 STILESBORO LN, ACWORTH GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=01092&agencyCode=COBBCO&IsToShowInspection=
01/30/2006,2006-000995,POOL,"4068 SHALLOWFORD RD, MARIETTA GA GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=01091&agencyCode=COBBCO&IsToShowInspection=
01/30/2006,2006-000994,POOL,"105 MERYTON DR, DALLAS GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=01090&agencyCode=COBBCO&IsToShowInspection=
01/30/2006,2006-000993,POOL,"4755 LIMESTONE LN, 13A, GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=01089&agencyCode=COBBCO&IsToShowInspection=
01/30/2006,2006-000992,POOL,"2655 KINGSGATE WAY, ACWORTH GA 30101",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=01088&agencyCode=COBBCO&IsToShowInspection=
01/30/2006,2006-000991,DEMO,"786 INDIAN HILLS PKY, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=01087&agencyCode=COBBCO&IsToShowInspection=
01/30/2006,2006-000990,POOL,"4531 HUNTRIDGE DR, ROSWELL GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=01086&agencyCode=COBBCO&IsToShowInspection=
01/30/2006,2006-000989,POOL,"2526 HOLLINS DR, KENNESAW GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=01085&agencyCode=COBBCO&IsToShowInspection=
01/30/2006,2006-000988,POOL,"3370 HILL FOREST TRL, ACW GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=01084&agencyCode=COBBCO&IsToShowInspection=
01/30/2006,2006-000987,POOL,"3345 HALLMARK DR, MARIETTA GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=01083&agencyCode=COBBCO&IsToShowInspection=
01/30/2006,2006-000986,POOL,"5977 DOWINGTON RDG, 79N, ACWORTH GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=01082&agencyCode=COBBCO&IsToShowInspection=
01/30/2006,2006-000985,POOL,"4711 COVENANT WAY, POWDER SPRINGS GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=01081&agencyCode=COBBCO&IsToShowInspection=
01/30/2006,2006-000984,POOL,"4287 COUNTRY GARDEN WALK, KENNESAW GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=01080&agencyCode=COBBCO&IsToShowInspection=
01/30/2006,2006-000983,POOL,"1318 BENBROOKE LN, ACWORTH GA",VOID,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=01079&agencyCode=COBBCO&IsToShowInspection=
01/30/2006,2006-000982,RENOVATION,"191 KINGS ROW, MARIETTA GA",Complete,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=01078&agencyCode=COBBCO&IsToShowInspection=
