Date,Building Number,Project Name,Address,Status,Url
12/28/2006,2006-014578,HEAT,"3727 STONEWALL DR, ATLANTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=14934&agencyCode=COBBCO&IsToShowInspection=
12/28/2006,2006-014577,RENOVATION,"195 CHASTAIN MEADOWS CT, 110, GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=14933&agencyCode=COBBCO&IsToShowInspection=
12/28/2006,2006-014576,WATER HEATER,"2385 WILLEO RD, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=14932&agencyCode=COBBCO&IsToShowInspection=
12/28/2006,2006-014569,HEAT,"5552 FALLSBROOK TRCE, ACWORTH GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=14931&agencyCode=COBBCO&IsToShowInspection=
12/28/2006,2006-014568,HEAT,"3301 CRANMORE CHASE, MARIETTA GA",Cancelled,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=14930&agencyCode=COBBCO&IsToShowInspection=
12/28/2006,2006-014567,WATER HEATER,"976 FOREST POND CIR, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=14929&agencyCode=COBBCO&IsToShowInspection=
12/28/2006,2006-014566,WATER HEATER,"2321 CARRINGTON WAY, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=14928&agencyCode=COBBCO&IsToShowInspection=
12/28/2006,2006-014564,WATER HEATER,"2328 MILSTEAD CIR, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=14927&agencyCode=COBBCO&IsToShowInspection=
12/28/2006,2006-014561,WATER HEATER,"1306 MARIETTA COUNTRY CLUB DR, KENNESAW GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=14926&agencyCode=COBBCO&IsToShowInspection=
12/28/2006,2006-014558,HEAT,"43 LAKESHORE DR, MARIETTA GA",Expired,https://cobbca.cobbcounty.org/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=06HST&capID2=00000&capID3=14925&agencyCode=COBBCO&IsToShowInspection=
